Aplan_jets,Centrality_all,dEtajj_MaxdEta,dRbb_avg,dRbb_MaxPt,H1_all,Mbb_MindR,NHiggs_30,pT_jet5,class
0.03565337508916855,0.4315594732761383,2.4042813777923584,1.9980562925338745,0.9382693767547607,0.6647982001304626,47457.38671875,1,35502.87109375,1
0.022317025810480118,0.49295300245285034,2.7447328567504883,2.3133606910705566,3.2392609119415283,0.21903908252716064,85489.578125,1,30908.71484375,1
0.190238356590271,0.7907991409301758,1.4736969470977783,2.1061887741088867,1.615862488746643,0.20466871559619904,63107.71484375,2,26578.85546875,1
0.0778697207570076,0.704800546169281,2.187779188156128,2.2010409832000732,1.3426696062088013,0.2554810345172882,95618.84375,5,32150.736328125,1
0.04213611036539078,0.8512744307518005,1.7628769874572754,1.8822356462478638,1.1502903699874878,0.05287585407495499,71018.703125,1,26095.345703125,1
0.1363057792186737,0.8844408988952637,1.4230222702026367,2.175316572189331,1.5196398496627808,0.02743963524699211,53347.83203125,3,49552.44140625,1
0.20073220133781433,0.8358542323112488,1.7675175666809082,2.0869312286376953,1.490356206893921,0.14037394523620605,128501.921875,2,37159.3359375,1
0.03390120342373848,0.8800542950630188,1.2226057052612305,1.9660037755966187,0.8148370385169983,0.04112596437335014,129582.1953125,2,82300.40625,1
0.04177296534180641,0.6537809371948242,1.4438360929489136,2.3250715732574463,1.0879079103469849,0.4726085364818573,143911.5,3,33946.28125,1
0.07633665949106216,0.4068754017353058,1.7362815141677856,2.1089861392974854,0.7214921116828918,0.7515546083450317,71555.5859375,0,63558.12109375,1
0.1627175509929657,0.6857825517654419,1.132684588432312,1.9193283319473267,1.0936115980148315,0.3930768072605133,137268.9375,3,35150.9765625,1
0.05488646775484085,0.37858545780181885,1.1120233535766602,2.0037052631378174,1.5358251333236694,0.8294575810432434,75623.0859375,2,44743.04296875,1
0.05150308459997177,0.8057571053504944,1.216310739517212,1.8336458206176758,0.46338388323783875,0.1368565708398819,127311.6484375,2,30790.396484375,1
0.013660828582942486,0.5661993622779846,2.1977155208587646,2.1801939010620117,0.9259377717971802,0.3768034875392914,168606.9375,2,60552.96484375,1
0.029934821650385857,0.552253782749176,1.5864717960357666,1.8036203384399414,2.3119683265686035,0.5908672213554382,42004.07421875,0,38727.24609375,1
0.02848902717232704,0.53794264793396,1.9885196685791016,2.4736812114715576,2.087266683578491,0.45694074034690857,37274.52734375,2,25439.875,1
0.10480283200740814,0.5352946519851685,1.7456027269363403,2.1982057094573975,1.7797037363052368,0.5665485262870789,75457.0,1,52447.359375,1
0.04477578029036522,0.5690892338752747,2.262129306793213,1.9384779930114746,0.9332886338233948,0.5684575438499451,71275.375,4,30630.51171875,1
0.09666827321052551,0.6661382913589478,1.568303108215332,2.0841948986053467,1.3397372961044312,0.31533822417259216,153238.203125,3,36297.0,1
0.10605554282665253,0.7266613245010376,1.664244532585144,2.1645171642303467,1.292914628982544,0.05462616682052612,97368.484375,4,48501.3046875,1
0.11020252108573914,0.6740354299545288,1.9616889953613281,2.2021849155426025,1.9708846807479858,0.2836664319038391,38909.89453125,4,28304.794921875,1
0.04296286404132843,0.6956362724304199,2.374662160873413,2.4911553859710693,1.683445692062378,0.13383933901786804,55847.75,2,46245.73046875,1
0.08247748762369156,0.6449524760246277,1.9417359828948975,2.04156756401062,1.8530410528182983,0.44344833493232727,33032.97265625,4,28918.447265625,1
0.01870684139430523,0.3919765055179596,1.9822766780853271,1.8073716163635254,0.5784391164779663,0.7724205851554871,105228.953125,2,50350.38671875,1
0.03577780723571777,0.8415222764015198,1.4109805822372437,2.2166993618011475,0.47444191575050354,0.1707199364900589,117965.9296875,1,34352.95703125,1
0.12204977869987488,0.5173607468605042,2.7120375633239746,2.3500354290008545,2.3404746055603027,0.3598312437534332,58251.82421875,2,37894.984375,1
0.05672842264175415,0.7778059840202332,1.263658046722412,2.2247722148895264,0.9620133638381958,0.09362359344959259,113872.5390625,3,49827.0234375,1
0.20776286721229553,0.8698630928993225,1.2137678861618042,2.178197145462036,1.0726310014724731,0.009153282269835472,113160.7421875,2,75661.125,1
0.061518728733062744,0.607056736946106,3.1826224327087402,2.1685917377471924,2.2449405193328857,0.01808990351855755,139435.40625,3,25312.32421875,1
0.0440186932682991,0.7066912651062012,1.9547542333602905,1.9076026678085327,1.115041971206665,0.113211490213871,45373.890625,3,26839.259765625,1
0.09497395157814026,0.7213045358657837,2.6347157955169678,2.349368095397949,0.6543005704879761,0.08162693679332733,72595.5390625,2,28313.453125,1
0.044767022132873535,0.4825823903083801,1.7479039430618286,2.2559359073638916,0.9894284605979919,0.7037342190742493,100662.40625,4,39836.52734375,1
0.037498217076063156,0.32870423793792725,0.9327677488327026,2.0734434127807617,1.3235605955123901,0.8811502456665039,61066.53125,2,34340.08984375,1
0.10968422144651413,0.6299344301223755,2.848806858062744,2.4528720378875732,0.5033349394798279,0.08956040441989899,45887.13671875,2,43690.5703125,1
0.022041086107492447,0.8679848909378052,1.3756669759750366,2.225493907928467,0.9398273229598999,0.00857895240187645,48815.8984375,2,44777.28515625,1
0.08804988116025925,0.5362153053283691,0.9778690338134766,1.9380154609680176,0.5533373951911926,0.5930970907211304,72764.875,2,49180.87890625,1
0.1113540530204773,0.5866250395774841,0.9369769096374512,1.9365440607070923,1.299625039100647,0.6134154796600342,71601.7109375,1,34744.6875,1
0.0687800794839859,0.5763431787490845,2.138765573501587,2.184440851211548,0.7010279893875122,0.5062098503112793,40641.4765625,4,25406.103515625,1
0.057511646300554276,0.6656832098960876,2.7967042922973633,2.5676681995391846,1.633498191833496,0.20926301181316376,121765.9140625,2,33478.234375,1
0.020529165863990784,0.5663190484046936,1.1125837564468384,1.8225170373916626,0.6818118095397949,0.6130595207214355,111557.671875,5,43718.4453125,1
0.030648041516542435,0.526391327381134,1.277335286140442,1.8638290166854858,0.6152803301811218,0.660382091999054,46964.90234375,2,35787.09375,1
0.005407965276390314,0.5585805773735046,3.5060155391693115,2.752586603164673,0.5432668328285217,0.003993939608335495,41569.734375,0,27275.29296875,1
0.22741243243217468,0.8182451128959656,1.3357731103897095,1.5169109106063843,0.7372879981994629,0.05965437740087509,94767.90625,5,56852.9765625,1
0.0012919370783492923,0.3309035897254944,1.527829647064209,1.8215988874435425,1.0258738994598389,0.8743651509284973,39871.50390625,1,25611.884765625,1
0.015663012862205505,0.33958694338798523,4.309616565704346,2.8779690265655518,0.8362696170806885,0.4890732169151306,64673.62109375,2,31968.251953125,1
0.016928456723690033,0.32031258940696716,1.7835748195648193,2.1788623332977295,2.1929399967193604,0.83684903383255,110834.5234375,2,39217.20703125,1
0.007875695824623108,0.4867100119590759,2.3708066940307617,2.1209235191345215,1.0644004344940186,0.5791133642196655,114852.71875,4,58951.95703125,1
0.15676522254943848,0.7866194844245911,2.0590763092041016,1.866782546043396,1.154876470565796,0.12929505109786987,104662.625,3,27348.07421875,1
0.06125866621732712,0.489412784576416,2.834054946899414,2.469270944595337,1.6844522953033447,0.5848984718322754,98534.59375,3,25908.21484375,1
0.0770932286977768,0.749411404132843,1.112985610961914,2.034102201461792,1.117825984954834,0.30976903438568115,117439.4140625,2,70493.796875,1
0.08122798800468445,0.8362874984741211,1.5533738136291504,2.1854093074798584,1.2202508449554443,0.08699068427085876,33986.01953125,2,25532.939453125,1
0.18891778588294983,0.753101110458374,1.6962007284164429,2.0439341068267822,1.5265570878982544,0.28002238273620605,95405.5859375,4,31930.646484375,1
0.09177020192146301,0.788657009601593,1.3964818716049194,1.9980721473693848,1.2991092205047607,0.019687358289957047,37814.0859375,2,29880.490234375,1
0.04009006544947624,0.6231641173362732,2.2408645153045654,2.3548097610473633,2.1409366130828857,0.12300276756286621,73990.8359375,3,27875.931640625,1
0.05626639723777771,0.4654724895954132,2.895777702331543,2.5005404949188232,1.4401922225952148,0.674898087978363,94548.9453125,4,25199.841796875,1
0.009254058822989464,0.3374088704586029,1.1385526657104492,1.7556449174880981,0.803472101688385,0.8624849915504456,32315.564453125,3,46382.25,1
0.047952666878700256,0.7480995655059814,1.1153359413146973,1.278357982635498,1.2289303541183472,0.29532548785209656,58603.828125,3,48021.8515625,1
0.09427390247583389,0.613247275352478,2.0410962104797363,2.3915581703186035,2.1227152347564697,0.22943058609962463,25978.0703125,5,35605.23828125,1
0.08400218933820724,0.7826672792434692,2.27247953414917,2.1012918949127197,0.9771665334701538,0.10477261990308762,120365.1171875,3,27303.0390625,1
0.035942938178777695,0.5408624410629272,2.366844654083252,2.293238639831543,1.14901864528656,0.24418093264102936,106365.6640625,2,44201.6171875,1
0.010728958062827587,0.7512487173080444,1.667559266090393,2.116281032562256,2.9582488536834717,0.33965596556663513,114704.0390625,2,25884.732421875,1
0.038136620074510574,0.5516642928123474,1.45064115524292,2.1652798652648926,1.2176233530044556,0.6419342160224915,130476.9375,5,28879.32421875,1
0.06966593116521835,0.636962890625,1.7556010484695435,1.96826171875,0.9315858483314514,0.527642548084259,126763.296875,4,28881.015625,1
0.08796636760234833,0.9207673072814941,0.9317282438278198,1.7885633707046509,0.688001811504364,0.05667584389448166,75964.0,0,70687.875,1
0.03621434420347214,0.6031061410903931,2.2312309741973877,2.177795886993408,0.6053425073623657,0.007784940768033266,182283.25,1,121986.234375,1
0.14578990638256073,0.5890451073646545,1.5040287971496582,2.009187936782837,0.9498394727706909,0.57491534948349,49948.78125,1,33279.4375,1
0.013613655231893063,0.7965469360351562,2.341012954711914,1.5688735246658325,1.3699778318405151,0.10210894048213959,35102.6796875,2,25972.626953125,1
0.07905052602291107,0.6539103388786316,1.4730533361434937,2.1576573848724365,0.5123363137245178,0.3831396996974945,44108.14453125,3,47425.30859375,1
0.1766386479139328,0.6942341327667236,2.583897352218628,2.410649299621582,1.8216261863708496,0.12942394614219666,124766.1953125,5,29482.27734375,1
0.08207477629184723,0.7065396904945374,1.596356749534607,1.733351707458496,1.0511726140975952,0.376123309135437,75747.7578125,2,30198.7421875,1
0.12404783070087433,0.7122525572776794,2.387932777404785,2.45949649810791,2.5327062606811523,0.22164663672447205,21039.5859375,3,27494.0703125,1
0.23156172037124634,0.7753834128379822,2.344151258468628,2.3427250385284424,1.5166332721710205,0.00808936357498169,116351.5390625,2,42857.62109375,1
0.059617042541503906,0.7620527744293213,2.80867075920105,2.0578854084014893,0.7588046789169312,0.0784316286444664,182826.53125,0,47756.47265625,1
0.14249059557914734,0.6257113814353943,2.1565732955932617,2.133735418319702,1.443130612373352,0.2940560579299927,74049.484375,1,38079.55078125,1
0.047996439039707184,0.47371187806129456,2.314072370529175,2.30326247215271,0.7166668176651001,0.6305627822875977,45202.46875,4,43061.140625,1
0.009553700685501099,0.7346141934394836,2.582456588745117,1.30890953540802,0.8383902907371521,0.0189485065639019,114560.7109375,1,37681.04296875,1
0.05840492248535156,0.6996760368347168,1.9940091371536255,2.353888750076294,1.9958343505859375,0.1818346232175827,68037.6875,0,73636.5625,1
0.025470931082963943,0.3656166195869446,3.120675563812256,2.592843532562256,2.5473480224609375,0.6564042568206787,52357.5234375,3,27869.1640625,1
0.010161538608372211,0.26982834935188293,1.3898940086364746,2.0504329204559326,1.3996895551681519,0.9090204834938049,144122.03125,5,25513.373046875,1
0.10443007946014404,0.7635704874992371,2.429898738861084,2.3139772415161133,1.2361547946929932,0.09578413516283035,142641.71875,3,31605.662109375,1
0.033161621540784836,0.46138888597488403,1.4153776168823242,2.0181965827941895,1.325065016746521,0.719249963760376,36098.2421875,3,39310.6953125,1
0.06835156679153442,0.7485386729240417,1.9378751516342163,2.1729214191436768,1.6377958059310913,0.20231586694717407,47382.75390625,2,27319.7265625,1
0.006550390273332596,0.42787814140319824,3.023940324783325,2.8710849285125732,2.33959698677063,0.3599725365638733,133467.875,1,26278.580078125,1
0.040156200528144836,0.7418251037597656,1.7854679822921753,1.9637693166732788,0.6853281855583191,0.1827910989522934,67798.1328125,2,56431.3984375,1
0.07420939207077026,0.5961390733718872,3.3613502979278564,2.9749209880828857,1.2456234693527222,0.09248314052820206,129565.6640625,2,41629.2890625,1
0.013525523245334625,0.6061697006225586,2.598273277282715,2.4052183628082275,1.4017078876495361,0.25327181816101074,120998.40625,1,39479.84375,1
0.14640234410762787,0.7122141122817993,1.978552222251892,1.8711704015731812,1.595527172088623,0.21545198559761047,63085.69921875,4,31692.9296875,1
0.04829564690589905,0.5005728006362915,0.8481436371803284,1.850558876991272,0.4322669208049774,0.7162822484970093,55487.26171875,2,37146.2265625,1
0.0904344841837883,0.4590788781642914,1.9272233247756958,2.335167646408081,1.635573148727417,0.7004467248916626,69253.53125,2,45025.76171875,1
0.0507165789604187,0.8359982371330261,1.2449687719345093,1.8050127029418945,0.9183179140090942,0.06123107671737671,103025.65625,5,26004.310546875,1
0.08320821821689606,0.9031994342803955,1.36166250705719,1.9128590822219849,0.7880220413208008,0.016271766275167465,33448.9921875,2,31527.251953125,1
0.03730414807796478,0.620103120803833,2.4510273933410645,2.3943676948547363,1.3528145551681519,0.36851590871810913,66036.1953125,3,30638.0625,1
0.008022317662835121,0.6499708890914917,3.2594728469848633,2.463590145111084,1.3021600246429443,0.1033497229218483,57508.6328125,1,72926.2265625,1
0.13886594772338867,0.8681313991546631,2.2427003383636475,2.1305272579193115,1.9514232873916626,0.022423941642045975,163530.125,1,38538.5234375,1
0.061181485652923584,0.6871082782745361,1.4770225286483765,2.026092767715454,1.3001848459243774,0.4492553472518921,44764.375,1,49229.3359375,1
0.08242546021938324,0.7919700741767883,1.689079761505127,2.2961270809173584,0.7051391005516052,0.24217291176319122,56761.8203125,2,35714.6796875,1
0.052204810082912445,0.5119859576225281,1.9939202070236206,2.216252565383911,1.8475552797317505,0.6273295879364014,31350.923828125,3,32040.166015625,1
0.048020604997873306,0.5745824575424194,3.010617256164551,1.991137981414795,1.3851374387741089,0.3613300323486328,73610.59375,2,29643.08984375,1
0.13062720000743866,0.5120288729667664,1.225528359413147,1.797914981842041,1.4741898775100708,0.6802122592926025,53607.796875,2,26803.681640625,1
0.08720509707927704,0.6706137657165527,1.97674560546875,1.9202359914779663,1.3661952018737793,0.3035847246646881,89969.890625,4,31967.150390625,1
0.14748753607273102,0.7125992774963379,1.9586772918701172,2.1383001804351807,0.7218987941741943,0.32091474533081055,44060.94140625,3,33801.25390625,1
0.1431427150964737,0.876052737236023,0.8809858560562134,1.9354099035263062,0.8360410928726196,0.10422740876674652,73643.125,3,50466.97265625,1
0.15927588939666748,0.6143796443939209,1.7192051410675049,2.18176007270813,1.1476629972457886,0.4876185357570648,132934.140625,3,26470.736328125,1
0.07953516393899918,0.7379963994026184,2.180497169494629,1.443001389503479,0.5141383409500122,0.10532400757074356,63535.55078125,2,47597.44140625,1
0.032013654708862305,0.7059288620948792,1.7475179433822632,2.3053138256073,1.7982902526855469,0.33634260296821594,47237.20703125,3,30830.552734375,1
0.07093445956707001,0.5480681657791138,1.2172355651855469,2.0747015476226807,1.9767065048217773,0.6337382793426514,62920.2421875,2,58829.1171875,1
0.06205250322818756,0.775871217250824,2.3326704502105713,2.231220006942749,1.4218584299087524,0.031366005539894104,142725.0,3,30276.529296875,1
0.16563430428504944,0.692391574382782,2.4979565143585205,2.0110182762145996,1.140305757522583,0.19955751299858093,120292.25,2,56477.1875,1
0.02536916360259056,0.6252424716949463,0.7899047136306763,2.076415777206421,0.9452410340309143,0.5599148869514465,94232.9921875,1,40575.78515625,1
0.05306871235370636,0.9023435711860657,0.888730525970459,1.8396934270858765,1.517052412033081,0.053131747990846634,61511.8671875,2,30265.142578125,1
0.19829994440078735,0.6560090184211731,1.9331302642822266,2.1930181980133057,2.064293384552002,0.38530492782592773,73361.03125,3,40244.2265625,1
0.001551290974020958,0.5378584861755371,2.935028553009033,2.236989974975586,0.6611606478691101,0.4922080636024475,61872.03515625,3,28727.6328125,1
0.16316670179367065,0.8340269923210144,1.6737096309661865,1.8474860191345215,0.4420212507247925,0.04207891598343849,36647.78125,2,44907.6875,1
0.07156205922365189,0.6371815204620361,3.047084093093872,1.793021559715271,0.6442013382911682,0.3890542685985565,110289.734375,3,27646.92578125,1
0.026854868978261948,0.6493495106697083,2.1996467113494873,2.0572872161865234,0.8368809223175049,0.22821922600269318,122649.0234375,3,29547.35546875,1
0.03674207255244255,0.5838473439216614,3.371913194656372,2.76579213142395,1.3187241554260254,0.1392819583415985,83341.0078125,1,27836.505859375,1
0.02420712634921074,0.4045616388320923,1.8140044212341309,1.8801016807556152,0.9307878017425537,0.816480278968811,111666.5859375,4,36436.32421875,1
0.10653062164783478,0.5984017848968506,2.105698823928833,2.407557725906372,2.1087217330932617,0.4303953945636749,65758.5390625,1,32719.30859375,1
0.3274505138397217,0.8059960007667542,0.8581788539886475,1.7204747200012207,1.0729482173919678,0.2847693860530853,67737.3984375,1,55163.96875,1
0.07576592266559601,0.7978209853172302,2.2441070079803467,2.320769786834717,0.6536184549331665,0.18705764412879944,115402.2109375,1,36557.18359375,1
0.12993545830249786,0.6459753513336182,1.1366461515426636,1.7328141927719116,0.536761999130249,0.5310705304145813,49485.02734375,4,42088.421875,1
0.04216375946998596,0.8455933332443237,1.5851366519927979,1.9663695096969604,1.6788712739944458,0.06008495017886162,50305.90625,2,38203.5703125,1
0.21426773071289062,0.7142044901847839,2.4288229942321777,2.3413431644439697,1.3701423406600952,0.11818194389343262,74986.0625,3,25626.43359375,1
0.09557227045297623,0.8195237517356873,0.7869876027107239,1.951880931854248,0.771986722946167,0.410705029964447,132360.765625,2,41409.28125,1
0.049270302057266235,0.7795591950416565,1.279823660850525,1.8207483291625977,0.486856073141098,0.3592303693294525,58578.72265625,3,53079.640625,1
0.06546099483966827,0.8139792084693909,1.492746353149414,2.2184929847717285,1.7247538566589355,0.14553293585777283,73207.3984375,1,26863.30859375,1
0.12365595996379852,0.7422560453414917,3.2748758792877197,2.5451877117156982,2.320408582687378,0.0006300429231487215,91356.90625,4,25021.6875,1
0.10309429466724396,0.7458917498588562,2.4067366123199463,2.430459976196289,1.4420104026794434,0.11967705935239792,178530.859375,1,44998.359375,1
0.12716032564640045,0.7537320256233215,1.865525245666504,1.9280554056167603,0.8787198066711426,0.2901422679424286,36865.56640625,3,27640.49609375,1
0.031743694096803665,0.7149772047996521,1.0597213506698608,2.242684841156006,1.1241188049316406,0.42749714851379395,34133.2109375,2,27986.091796875,1
0.125634104013443,0.764624834060669,1.2986756563186646,1.8014079332351685,1.0637797117233276,0.28315749764442444,43683.4921875,2,39670.85546875,1
0.06799982488155365,0.6939288377761841,2.8876075744628906,2.0026657581329346,0.8645349740982056,0.01019651722162962,42156.4765625,1,53620.1640625,1
0.04332541674375534,0.789120614528656,1.1236534118652344,2.007469892501831,1.347598671913147,0.24051757156848907,99702.59375,3,35624.359375,1
0.0463990792632103,0.6612535119056702,2.5274295806884766,2.1527903079986572,1.647687554359436,0.22439144551753998,81752.3359375,4,32338.416015625,1
0.015480617061257362,0.7194587588310242,0.9373236298561096,1.603677749633789,0.8595272302627563,0.21472205221652985,76988.2890625,2,60386.96875,1
0.061991311609745026,0.6078310012817383,1.9596836566925049,2.215710163116455,0.6139438152313232,0.43151652812957764,51551.0625,1,28286.806640625,1
0.08534036576747894,0.8419541716575623,1.1834675073623657,1.8294655084609985,1.9095653295516968,0.21601900458335876,63191.890625,2,54262.8984375,1
0.049716778099536896,0.7641946077346802,1.9543133974075317,2.149991035461426,1.483518362045288,0.34556227922439575,99907.71875,2,27072.62890625,1
0.20182490348815918,0.8397789597511292,0.8053867816925049,2.13026762008667,0.9947168827056885,0.23395052552223206,46678.14453125,3,40026.46875,1
0.0898100733757019,0.687865674495697,0.5363748073577881,1.7482916116714478,0.6468777656555176,0.4797043800354004,36343.55078125,0,30755.73828125,1
0.22438238561153412,0.7801434993743896,2.205357789993286,2.2927048206329346,1.9826830625534058,0.1368389129638672,72380.6328125,4,30814.25390625,1
0.16522210836410522,0.8054988980293274,1.4935189485549927,1.5867314338684082,0.8295531272888184,0.254178524017334,60163.6328125,2,30814.32421875,1
0.15833066403865814,0.5729483962059021,3.628290891647339,2.6787068843841553,0.6975345611572266,0.2277965247631073,48580.6015625,1,26173.5625,1
0.019851546734571457,0.5654769539833069,1.6607309579849243,2.1407439708709717,1.7699861526489258,0.5844171047210693,125265.5390625,3,31133.775390625,1
0.011989565566182137,0.4315778613090515,3.0814368724823,2.5245201587677,1.1437349319458008,0.11645365506410599,74874.375,3,28265.388671875,1
0.2953227758407593,0.8439030051231384,0.725692868232727,1.9628044366836548,1.7832006216049194,0.1756862848997116,30078.1796875,4,25069.439453125,1
0.0774153620004654,0.8001328110694885,1.3309916257858276,1.7925480604171753,1.623177170753479,0.26744145154953003,45173.83203125,3,33815.9765625,1
0.12933441996574402,0.6994498372077942,2.928741216659546,1.8572640419006348,1.4423272609710693,0.1431700736284256,46983.07421875,3,28137.263671875,1
0.009330598637461662,0.30137619376182556,1.0381309986114502,1.9301081895828247,2.3808376789093018,0.890595018863678,74936.1328125,2,58411.3046875,1
0.07620098441839218,0.7177332043647766,1.553148865699768,2.031130075454712,1.9640700817108154,0.38502436876296997,22840.53515625,2,29542.59765625,1
0.041384123265743256,0.8688977956771851,1.6011710166931152,1.9003580808639526,1.9841034412384033,0.13791796565055847,272262.8125,1,52198.1015625,1
0.0931740254163742,0.7845361232757568,1.5783802270889282,2.154977798461914,1.0961124897003174,0.27853819727897644,90608.640625,2,37850.98046875,1
0.1297680139541626,0.8349894881248474,1.527693271636963,2.017817974090576,1.1592857837677002,0.13949987292289734,127080.734375,4,29706.841796875,1
0.02104014717042446,0.7764177918434143,1.9775350093841553,2.3690052032470703,0.5330501794815063,0.06882143765687943,70929.0546875,1,48229.80859375,1
0.13273386657238007,0.8459759950637817,1.2037221193313599,1.9439940452575684,0.6266562342643738,0.2157529592514038,70208.953125,3,30152.134765625,1
0.18530280888080597,0.7135143280029297,1.8337428569793701,2.327289581298828,1.7690818309783936,0.2222500443458557,128053.7265625,4,37616.65625,1
0.034575529396533966,0.3710174858570099,1.1998932361602783,2.0805671215057373,1.5428153276443481,0.8376085162162781,58497.5234375,2,29188.513671875,1
0.12023544311523438,0.8990746736526489,0.8832253217697144,1.9463876485824585,1.0716596841812134,0.0541420616209507,81343.5703125,2,65808.6328125,1
0.013780346140265465,0.2606707811355591,1.5743416547775269,2.1616787910461426,1.4603676795959473,0.9094206094741821,64683.0859375,2,35933.12890625,1
0.08411048352718353,0.560522735118866,3.1062419414520264,2.668201208114624,2.5422520637512207,0.016347913071513176,206023.28125,0,54436.54296875,1
0.013554040342569351,0.30793634057044983,1.0333361625671387,1.953741192817688,1.851859211921692,0.8951084613800049,33427.50390625,2,29752.65625,1
0.0025364551693201065,0.36782509088516235,0.9961503148078918,1.8118449449539185,0.8369628190994263,0.8448212146759033,26004.279296875,0,42114.99609375,1
0.13264212012290955,0.7653073668479919,1.683847188949585,1.824454426765442,0.9382753372192383,0.18510772287845612,36360.9375,1,45622.2578125,1
0.0663195326924324,0.5073750019073486,0.5514812469482422,1.5086889266967773,1.0184922218322754,0.7164899110794067,50657.6640625,4,55882.01171875,1
0.0032943026162683964,0.9726770520210266,0.8310918807983398,1.9641122817993164,0.7058002948760986,0.021226152777671814,124023.9765625,2,39657.4140625,1
0.14594881236553192,0.4058550298213959,0.7290016412734985,1.9415181875228882,1.0939608812332153,0.7954902052879333,76634.5859375,4,31739.927734375,1
0.1354757845401764,0.9350924491882324,1.3172481060028076,2.0497639179229736,0.9840000867843628,0.006507197394967079,76467.9765625,5,42956.00390625,1
0.05305416136980057,0.8287387490272522,1.4407854080200195,1.8857307434082031,0.5093738436698914,0.008756181225180626,74992.890625,1,35924.5390625,1
0.06452500820159912,0.8721534609794617,1.6918214559555054,2.169257164001465,1.5235545635223389,0.005589456297457218,126054.78125,2,27495.44140625,1
0.0880563035607338,0.6620168685913086,2.5398664474487305,2.0555872917175293,1.26869535446167,0.12183712422847748,130551.3515625,3,57639.48046875,1
0.2246967852115631,0.8323267698287964,1.1666959524154663,2.0893161296844482,1.6164013147354126,0.15852607786655426,89857.2734375,3,47540.1015625,1
0.10048668086528778,0.8398359417915344,1.4814051389694214,2.0599944591522217,0.5321532487869263,0.1006920337677002,98921.28125,1,64028.8203125,1
0.03409593552350998,0.596583902835846,3.0172629356384277,2.5224788188934326,1.0901931524276733,0.02360198087990284,74367.390625,1,43517.4296875,1
0.07622670382261276,0.6173765659332275,3.112618923187256,2.315866708755493,1.4655386209487915,0.07497388124465942,129524.8046875,3,36078.56640625,1
0.02260556071996689,0.5970949530601501,2.2963621616363525,2.2290568351745605,2.9352731704711914,0.24090391397476196,166362.5625,2,56492.61328125,1
0.018018070608377457,0.7020040154457092,1.3052819967269897,1.979981541633606,2.0414350032806396,0.4288778305053711,52562.8359375,2,52632.3359375,1
