Aplan_jets,Centrality_all,dEtajj_MaxdEta,dRbb_avg,dRbb_MaxPt,H1_all,Mbb_MindR,NHiggs_30,pT_jet5,class
-0.797612185746,0.91952826861,-0.653088363641,-0.126939058359,-0.855482373782,-0.929525380995,-0.719271818965,-0.428571428571,-0.718998040313,1
-0.396227994631,0.744011219153,-0.235873366037,-0.0222989469752,-0.320508205639,-0.98804082223,-0.825690545295,-0.142857142857,-0.936155323332,1
-0.685991987854,-0.0733094270961,-0.222202254006,0.0390161288348,-0.500257199119,-0.437655112044,-0.549596707751,-1.0,-0.913359241809,1
-0.784964348015,0.27825194773,-0.405916941269,-0.226846755881,-0.70151720034,-0.259409897889,-0.455015489204,-0.714285714286,-0.527165993394,1
-0.657275593025,-0.0936220126349,-0.261464621139,-0.0739548302106,-0.838611983722,0.278911591143,-0.217976763749,-0.714285714286,-0.836516468544,1
-0.408239539776,0.0282025305928,-0.375927554544,-0.0343155075083,-0.58008814937,0.00983448153273,-0.105151646073,-0.142857142857,-0.909593367317,1
-0.468986803138,0.51405277189,-0.140278290933,0.102951427923,-0.856407525724,-0.755526074148,-0.208844117659,-0.714285714286,-0.92341025617,1
-0.397969071045,0.51819508342,-0.456360939476,-0.254859728624,-0.623504325063,-0.856104146467,-0.546169564659,-0.428571428571,-0.71864370524,1
-0.808577162192,-0.450559444737,-0.0579285872507,-0.166664549478,-0.712708045809,0.43893949668,-0.76217694148,-0.714285714286,-0.819760676997,1
-0.88149780387,-0.285983450367,0.0962924386545,0.0781393665849,0.499935585369,-0.526294688823,-0.474486474812,-0.714285714286,-0.898613069839,1
0.0366643510034,0.512444740136,-0.479473783742,-0.0827099485718,-0.355610264604,-0.557411874927,-0.643791698997,-0.428571428571,-0.972929169207,1
-0.577746149067,0.281910603445,-0.156001857188,-0.00906621781344,-0.499585417935,-0.4473843167,-0.397864722373,0.428571428571,-0.877295474033,1
-0.773130788804,0.674559234785,-0.348478193322,-0.256588280017,-0.600971038876,-0.886099843988,-0.583949869581,-0.714285714286,-0.981227951379,1
-0.258228806569,0.763467700346,-0.5024288923,-0.0290387795128,-0.40632047743,-0.941178712806,-0.71761929444,-0.142857142857,-0.578619066381,1
0.0940427142022,0.633222720567,-0.34637605856,-0.0976616034392,-0.421753225598,-0.696633952165,-0.149124175446,-0.428571428571,-0.791329729184,1
-0.818157706275,0.751708648581,-0.593215539338,-0.19155028435,-0.777758019508,-0.911542722817,-0.140952561929,-0.428571428571,-0.0165451515824,1
-0.775116397278,0.145143699963,-0.493000444209,0.0872317542369,-0.633847166938,0.0227774348666,-0.0325600607314,-0.142857142857,-0.846477407376,1
-0.586128638825,-0.516729376217,-0.360525669772,-0.0805380602124,-0.826951651599,0.626799369228,-0.579888676651,-1.0,-0.338230778165,1
-0.113814221634,0.230929573654,-0.633948882398,-0.227789332845,-0.630841271254,-0.149438322131,-0.0828070182385,-0.142857142857,-0.825800464132,1
-0.703414240217,-0.592565473538,-0.643308209741,-0.162278660375,-0.397790684577,0.795488262918,-0.549120505533,-0.428571428571,-0.661165796247,1
-0.721913940963,0.552542155959,-0.596067094214,-0.294313664282,-0.96297705395,-0.704250375198,-0.158127872263,-0.428571428571,-0.900643842247,1
-0.92882825714,-0.0896338893651,-0.151500800451,-0.0252519969195,-0.719206914659,-0.184676108384,0.154245949552,-0.428571428571,-0.389810164733,1
-0.839845133472,-0.127017432041,-0.428387934585,-0.317625599202,0.0112438928118,0.278851446289,-0.803427943854,-1.0,-0.764418701161,1
-0.847750464899,-0.165380909013,-0.246264374551,0.202613022524,-0.107175932781,-0.0111491677395,-0.83920409814,-0.428571428571,-0.992478207262,1
-0.430480978238,-0.172479321048,-0.356303256052,-0.0112675385642,-0.269264425283,0.226192431812,-0.550376844942,-0.714285714286,-0.528931768759,1
-0.758697571682,-0.0818870877379,-0.122322016503,-0.212921439972,-0.71533294299,0.230326164449,-0.582008302483,0.142857142857,-0.903388045026,1
-0.474959210987,0.178269729312,-0.436618163701,-0.0997861037972,-0.501130772239,-0.317771251208,0.0379907930397,-0.142857142857,-0.806130543175,1
-0.423631391828,0.340512208205,-0.393157683111,-0.0374234940039,-0.525806747014,-0.882309766275,-0.384629751963,0.142857142857,-0.596660386913,1
-0.400956497121,0.19943937788,-0.258418394154,-0.00817806300665,-0.168510315093,-0.386352454389,-0.826833536993,0.142857142857,-0.943305784983,1
-0.768610255688,0.257344179532,-0.0713457885322,0.216180059226,-0.319993296952,-0.710783803647,-0.698708930864,-0.428571428571,-0.63537422569,1
-0.55255174919,0.121477479836,-0.267456904023,-0.132882180124,-0.230614987231,-0.0403652408079,-0.871288887429,0.142857142857,-0.9327732839,1
-0.901237611122,-0.556668449485,-0.249092385172,-0.314713088212,-0.902341891374,0.671981965245,-0.325170072168,-0.428571428571,-0.56492342918,1
-0.807896790692,0.648416895015,-0.507883653364,0.00309102584865,-0.957149369452,-0.630923601003,-0.228822567707,-0.714285714286,-0.839497375197,1
-0.336177927716,-0.220554261655,0.081481806285,0.106613817013,0.0262669631444,-0.221427325039,-0.680523567142,-0.428571428571,-0.778703332424,1
-0.693342778418,0.477614331343,-0.574619249977,0.00935882946639,-0.700194746965,-0.797865841647,-0.259786585703,-0.142857142857,-0.573906242303,1
0.132485068723,0.724389365061,-0.597218980687,-0.0268022879797,-0.641898237951,-0.980775464335,-0.265170897455,-0.428571428571,-0.130499310915,1
-0.667150288501,0.0198913839581,0.294651922491,-0.0342599746942,-0.0240803760146,-0.961424357445,-0.0664189958117,-0.142857142857,-0.994667441533,1
-0.762837180679,0.286979003214,-0.261559770169,-0.236893197279,-0.619547268139,-0.755450764013,-0.777937326073,-0.142857142857,-0.968459686499,1
-0.484223442004,0.326152407944,0.0464558390238,0.106095695858,-0.862362209723,-0.82384306266,-0.57202206185,-0.428571428571,-0.943157178798,1
-0.758745459635,-0.313783673433,-0.355260828764,0.0335544765684,-0.685746739671,0.523250450843,-0.359713230291,0.142857142857,-0.745379409475,1
-0.798489914275,-0.726280727728,-0.724509158985,-0.108133611303,-0.509656041735,0.907422096829,-0.659232015185,-0.428571428571,-0.839718222828,1
-0.40379046176,0.0812190051889,0.143436893135,0.186456675809,-0.941922481097,-0.806664156249,-0.774054930588,-0.428571428571,-0.679230046313,1
-0.883006590104,0.719354519213,-0.523880354576,0.00991915556062,-0.711886993878,-0.982019101987,-0.751900624079,-0.428571428571,-0.660578076049,1
-0.52208295268,-0.170011350213,-0.704078739765,-0.21328055217,-0.915570728588,0.283679942344,-0.570741138161,-0.428571428571,-0.584996427233,1
-0.394660137762,-0.0348793216228,-0.722602452339,-0.214422954711,-0.522270299371,0.327676807071,-0.579539768994,-0.714285714286,-0.832773858814,1
-0.627446592599,-0.0624416314053,-0.178204521599,-0.0219546435278,-0.837736431634,0.0955367694605,-0.813735168895,0.142857142857,-0.993057848486,1
-0.689060259223,0.177049804585,0.119834965573,0.275584991341,-0.346316087418,-0.547463515843,-0.20007799008,-0.428571428571,-0.854510790232,1
-0.891273484741,-0.089313049961,-0.643054352993,-0.302954107382,-0.84786353456,0.326906023654,-0.277297152326,0.428571428571,-0.678751610159,1
-0.835945381808,-0.196346225582,-0.568423600891,-0.270879279506,-0.882926234046,0.429376981037,-0.765902287152,-0.428571428571,-0.814882384808,1
-0.973953356627,-0.110057362626,0.441145680725,0.419156567157,-0.920878007265,-0.991947359009,-0.806713461404,-1.0,-0.960975774426,1
0.239925184049,0.586018424339,-0.541951866255,-0.540228236627,-0.818627074611,-0.871421821301,-0.404301548584,0.428571428571,-0.453315390413,1
-0.99645902224,-0.720384984117,-0.454952226223,-0.303666963605,-0.666539659313,0.892729844592,-0.819559545156,-0.714285714286,-0.989525895483,1
-0.917880691254,-0.697107749811,0.805168698367,0.516504109394,-0.766462854142,0.0584295881933,-0.631946567724,-0.428571428571,-0.88042756812,1
-0.910961482972,-0.748775995876,-0.3391022878,-0.0262858328086,-0.0514851280969,0.81149350573,-0.282767331765,-0.428571428571,-0.75600919347,1
-0.960460271577,-0.302718868287,-0.0730922754432,-0.071269818649,-0.646235822195,0.25339997649,-0.252372120712,0.142857142857,-0.417289268644,1
-0.146360430533,0.501240446544,-0.214302940472,-0.268586144503,-0.598554121832,-0.720623876179,-0.329454001033,-0.142857142857,-0.959726584063,1
-0.668572261271,-0.295473617899,0.136754428777,0.199188869206,-0.319462807817,0.26592688489,-0.375808841627,-0.142857142857,-0.984439795999,1
-0.581991861145,0.401497739215,-0.642872317021,-0.138678325041,-0.618080067374,-0.329830617255,-0.23280533915,-0.428571428571,-0.219189413098,1
-0.559383777363,0.634384165601,-0.443380980929,-0.0212027292249,-0.564101227272,-0.812228555579,-0.864079665712,-0.428571428571,-0.990880883527,1
0.0294437195287,0.411388636441,-0.378681854367,-0.131044784415,-0.402675029472,-0.394243175389,-0.399477888413,0.142857142857,-0.881073014429,1
-0.501740940673,0.506702385882,-0.51445142048,-0.166652239704,-0.522542140499,-0.957965274065,-0.835122664547,-0.428571428571,-0.916261135428,1
-0.784318176375,0.0630700084802,-0.131954748806,0.110320632354,-0.0788913879645,-0.734249008976,-0.561467487047,-0.142857142857,-0.950666635178,1
-0.695869046156,-0.359649727415,0.164714203525,0.223466704873,-0.448190105154,0.460809508163,-0.405957855306,0.142857142857,-0.996598048076,1
-0.952923642759,-0.702946451756,-0.631290703616,-0.354873956593,-0.783747445393,0.86700488349,-0.876715645475,-0.142857142857,-0.633031055123,1
-0.741326955203,0.397981128436,-0.641807641493,-0.725441926085,-0.559527046382,-0.361106264401,-0.677860871033,-0.142857142857,-0.60488954241,1
-0.488051178416,0.0364861949679,-0.222447740664,0.138852281581,-0.0884942213696,-0.503793220898,-0.924654945826,0.428571428571,-0.818003684582,1
-0.544214967882,0.490645875645,-0.117633469735,-0.0865119101342,-0.692208887667,-0.773724055101,-0.210674169048,-0.142857142857,-0.960499550771,1
-0.80699388585,-0.157553897535,-0.0748870388769,0.0625165051044,-0.60164124945,-0.471853237693,-0.316571543186,-0.428571428571,-0.670458627416,1
-0.944859171986,0.406422975585,-0.391656142853,-0.0748742685027,0.351839654759,-0.265114301791,-0.253496792394,-0.428571428571,-0.984842839573,1
-0.794999247128,-0.128597661975,-0.48991782083,-0.0368313290962,-0.565485939615,0.389430472173,-0.13418437982,0.428571428571,-0.933444777357,1
-0.62260292274,0.100060011588,-0.35177411901,-0.189797205964,-0.716230326553,0.14194652702,-0.162275819333,0.142857142857,-0.933415746687,1
-0.522539589058,0.86084693334,-0.724980044084,-0.329315904452,-0.844601346784,-0.877871453511,-0.546541697368,-1.0,-0.215858328189,1
-0.805509888914,0.00930112713415,-0.136318644058,-0.0271138270668,-0.888163557766,-0.983738432322,0.257698960802,-0.714285714286,0.664607673721,1
-0.206371388613,-0.028391910525,-0.465733766965,-0.158021885066,-0.706610499151,0.244309714116,-0.743331052541,-0.714285714286,-0.857922866015,1
-0.929086192123,0.527852701,-0.0865885335806,-0.499884202513,-0.485193732705,-0.77949191118,-0.855632808731,-0.428571428571,-0.983334250459,1
-0.571289728656,0.145490583601,-0.479765332899,-0.0427494610945,-0.937178674359,-0.170955853789,-0.787511927771,-0.142857142857,-0.615128384531,1
-0.0376962901727,0.253585501175,0.0234356057607,0.153674730101,-0.247170909814,-0.720344770496,-0.177382681684,0.428571428571,-0.923095913694,1
-0.554753698773,0.2865726812,-0.423910152099,-0.372182516646,-0.653207004797,-0.186148947462,-0.548177438395,-0.428571428571,-0.910798777018,1
-0.325252956349,0.301887010644,-0.0653343354402,0.191599939941,0.127574807493,-0.520648364716,-0.962011585608,-0.142857142857,-0.957220761293,1
0.262612707651,0.471120209461,-0.0851669141873,0.100937993194,-0.407904971328,-0.983079243786,-0.241034453878,-0.428571428571,-0.693526477571,1
-0.677548349804,0.435385123026,0.125255652268,-0.120212923916,-0.80728758664,-0.83076209255,0.261808554032,-1.0,-0.609444407467,1
-0.224411397603,0.0698983913351,-0.170137806252,-0.0613225958786,-0.446641546806,-0.36385505205,-0.561023847179,-0.714285714286,-0.775535503126,1
-0.741087617285,-0.337562618758,-0.0987923417235,0.0702990587813,-0.829494625778,0.36480709119,-0.779234028614,0.142857142857,-0.690033343869,1
-0.951285257588,0.361831251615,0.0227829546938,-0.701721547317,-0.765345239686,-0.959565162695,-0.254580982751,-0.714285714286,-0.782375343321,1
-0.68417599358,0.268173468103,-0.243777701625,0.109605554818,-0.155361610386,-0.606856172729,-0.606499445206,-1.0,-0.165248150288,1
-0.86425284489,-0.627330691854,0.266590626643,0.295131246137,0.135291150165,0.42076348925,-0.725110378465,-0.142857142857,-0.950782791377,1
-0.947961714507,-0.884107750191,-0.517435654793,-0.125999072926,-0.469535382158,0.967771521545,-0.0309675194836,0.428571428571,-0.991216714062,1
-0.432519118839,0.439453615927,-0.0463241855983,0.0786180594424,-0.555719699976,-0.793187465729,-0.0421651859391,-0.142857142857,-0.88665092563,1
-0.822201600474,-0.370596534603,-0.505891841797,-0.15102752713,-0.508863197955,0.556847805542,-0.848101982091,-0.142857142857,-0.754404595307,1
-0.629789619154,0.399158231966,-0.269205820961,-0.0308983883475,-0.344051205395,-0.562506666844,-0.762741493452,-0.428571428571,-0.960213132714,1
-0.967706792286,-0.460427892792,0.22277055616,0.511159261146,0.0258044499975,-0.221121373583,-0.111559751227,-0.714285714286,-0.97808298457,1
-0.783956562243,0.381161346369,-0.338244704514,-0.193285129462,-0.846010372165,-0.604785047226,-0.60831153116,-0.428571428571,-0.46055120089,1
-0.597760135726,-0.00937530526829,0.375613811146,0.591778098464,-0.550729621635,-0.800335346147,-0.141077610812,-0.428571428571,-0.714609112683,1
-0.929568081198,0.0175135293707,0.0299477522743,0.149458123526,-0.468471702439,-0.452168091313,-0.205883721293,-0.714285714286,-0.751501394302,1
-0.203022694682,0.30178395217,-0.250779525441,-0.265179391467,-0.366327162887,-0.534062087058,-0.643958233851,0.142857142857,-0.885153097307,1
-0.739451605124,-0.265557260836,-0.762843013064,-0.281182282506,-0.979375978387,0.550421598849,-0.701435806125,-0.428571428571,-0.791554733631,1
-0.509044393252,-0.37678891086,-0.274030989208,0.0950703960561,-0.345222566115,0.516131803923,-0.597302324481,-0.428571428571,-0.656313316547,1
-0.726214405409,0.633608750447,-0.583085299648,-0.316544560421,-0.723222649562,-0.868007681196,-0.341836677029,0.428571428571,-0.982790445015,1
-0.548556252174,0.813753205273,-0.530224235268,-0.232812090771,-0.791889768831,-0.965361300408,-0.868141951934,-0.428571428571,-0.887996728451,1
-0.799551046942,0.0548644768086,-0.0367531219628,0.141033610518,-0.494238936839,-0.20262179716,-0.621639519974,-0.142857142857,-0.903258446219,1
-0.959658571029,0.134930205746,0.32946437144,0.194778268001,-0.520934338753,-0.776805155979,-0.686145359486,-0.714285714286,-0.177440092692,1
-0.244230288214,0.719747259878,-0.131123139801,-0.0638134277002,-0.178766647786,-0.952039553875,0.115842941381,-0.714285714286,-0.767657866793,1
-0.668994270035,0.234483413308,-0.47796732943,-0.144896889563,-0.521975276043,-0.0277909005754,-0.782547942189,-0.714285714286,-0.584164728733,1
-0.552836225221,0.515583629625,-0.381907579295,0.064759105247,-0.835569838366,-0.476201349308,-0.691794543209,-0.428571428571,-0.816125272902,1
-0.718077038417,-0.23496231565,-0.243817986061,0.00274413086993,-0.233506039933,0.357806023589,-0.884012566881,-0.142857142857,-0.879193261841,1
-0.740955482385,-0.0671615497302,0.21673534281,-0.172035960922,-0.47720448089,-0.218181890606,-0.56434378863,-0.428571428571,-0.920335787626,1
-0.289278206315,-0.234847273633,-0.591891607002,-0.322055266673,-0.430273029373,0.472316664422,-0.71565281803,-0.428571428571,-0.969070336233,1
-0.526702072648,0.19026701392,-0.251597904302,-0.227084621434,-0.487187213371,-0.343221946609,-0.440595627447,0.142857142857,-0.88044647493,1
-0.19708906976,0.302816454276,-0.259782664927,-0.057778491683,-0.826737326199,-0.305696010017,-0.787868990789,-0.142857142857,-0.84896660288,1
-0.220845731118,0.740981779362,-0.747965824974,-0.215303520033,-0.766583288494,-0.774904639875,-0.56409770945,-0.142857142857,-0.562922391417,1
-0.132632577902,0.0395217064214,-0.368261091531,-0.0240360134002,-0.602355688395,0.0552796627575,-0.115597128137,-0.142857142857,-0.97478488601,1
-0.568639819968,0.370897840831,-0.159300536906,-0.597611959417,-0.936228989493,-0.772530095841,-0.640555379554,-0.428571428571,-0.612173960821,1
-0.828478466523,0.284935249819,-0.355435682658,0.0718917398896,-0.259469160776,-0.272288963448,-0.763842467307,-0.142857142857,-0.899954615275,1
-0.615666848773,-0.138237703691,-0.595648157678,-0.107156789103,-0.16544216044,0.371683222698,-0.645209815965,-0.428571428571,-0.419397646132,1
-0.664231710269,0.472427853726,-0.0903676025004,0.0143649275478,-0.457852181957,-0.932676661626,-0.0415352137815,-0.142857142857,-0.909463667942,1
-0.0978659649385,0.248646204114,-0.0154947117767,-0.156600800353,-0.606233021169,-0.568479528468,-0.211225365137,-0.428571428571,-0.459765294415,1
-0.864809290272,0.0686413975144,-0.789224647724,-0.105825852658,-0.709033918518,0.211828136819,-0.408347849114,-0.714285714286,-0.732691062743,1
-0.713353383793,0.811458915929,-0.744457568987,-0.289618272295,-0.407684080778,-0.885545738541,-0.655863318853,-0.428571428571,-0.909659105356,1
0.0807435921661,0.151116457813,-0.271355206234,-0.0152951484613,-0.119283071954,-0.166267330041,-0.566231577617,-0.142857142857,-0.738381811394,1
-0.995040924071,-0.165606519191,0.18249443605,0.018844759661,-0.85874688606,0.0652176965447,-0.653138866562,-0.142857142857,-0.936048352356,1
-0.111358349797,0.628324487115,-0.388870090685,-0.283568064754,-0.974235357106,-0.909479228354,-0.843945052304,-0.428571428571,-0.658339898617,1
-0.61223525226,0.100646086755,0.233254445679,-0.32585454415,-0.867684597666,-0.158148613577,-0.286888330683,-0.142857142857,-0.954597206757,1
-0.856685733587,0.133264493202,-0.150625990978,-0.120677363351,-0.766140690679,-0.50641626579,-0.193397803143,-0.142857142857,-0.921978936909,1
-0.802624369868,-0.042325416199,0.380398694957,0.429409405514,-0.512204889994,-0.698998509701,-0.490739106413,-0.714285714286,-0.951343324655,1
-0.871163090731,-0.522931818651,-0.325317990543,-0.258245101526,-0.71665090442,0.767387580053,-0.276473283485,0.142857142857,-0.803739233992,1
-0.421033750467,-0.00330971490092,-0.19318341979,0.151274416766,-0.0958689250181,-0.0686297086956,-0.623739821144,-0.714285714286,-0.867536710681,1
0.786914538933,0.553182556522,-0.758297162842,-0.382180274277,-0.641731062254,-0.38396414867,-0.60877094988,-0.714285714286,-0.482304893664,1
-0.589249320106,0.531268010891,-0.130485932902,0.0838918256878,-0.862721690873,-0.595546390975,-0.248215545506,-0.714285714286,-0.801664848534,1
-0.293060519446,0.124219474365,-0.632154334967,-0.372599845744,-0.924306114251,0.149369383002,-0.746839069638,0.142857142857,-0.706728727488,1
-0.772979608717,0.65933006839,-0.428992741133,-0.191266326561,-0.322404057205,-0.870489471186,-0.740629618463,-0.428571428571,-0.773406877919,1
0.168052435068,0.307119505068,-0.0468114868748,0.0998650992252,-0.485107035049,-0.744687884199,-0.55393920157,-0.142857142857,-0.989276184796,1
-0.480951947281,0.589446037335,-0.790546069033,-0.202515331048,-0.800340528603,-0.111266667281,-0.119934362338,-0.428571428571,-0.718385245126,1
-0.734122374645,0.482314117315,-0.567296392685,-0.30432734132,-0.950606994712,-0.222728441522,-0.678050778681,-0.142857142857,-0.518079528043,1
-0.64559472122,0.574582928248,-0.470844598305,0.00448360371682,-0.298223515556,-0.685462819789,-0.567393716687,-0.714285714286,-0.968046921339,1
-0.327395631605,0.382316559961,0.336441786992,0.25813102787,0.0156919851543,-0.999231445747,-0.430103695279,0.142857142857,-0.999655822309,1
-0.439822938063,0.392062695982,-0.0568163912079,0.16905583873,-0.447231907583,-0.741450403472,0.229314401035,-0.714285714286,-0.656783640206,1
-0.308234421223,0.413079913877,-0.301979585835,-0.221013589088,-0.744091215106,-0.372329862192,-0.842297639654,-0.142857142857,-0.954707563527,1
-0.829954560216,0.309190900504,-0.667000480281,0.0232662823194,-0.614763693563,-0.0749054887187,-0.862966251975,-0.428571428571,-0.94877588714,1
-0.316579513159,0.442279974602,-0.558756632217,-0.319343321697,-0.646562948785,-0.38745448624,-0.790724165258,-0.428571428571,-0.748222940052,1
-0.631712877554,0.252767105045,0.161013219451,-0.163085737274,-0.751566751898,-0.978516472877,-0.802275112535,-0.714285714286,-0.508802184367,1
-0.766627885914,0.507945159231,-0.638039912696,-0.15935578326,-0.496987755126,-0.479785776146,-0.366973629859,-0.142857142857,-0.817675497225,1
-0.749821679168,0.165175231462,-0.00214371521215,-0.0465282839844,-0.3388381633,-0.514704833389,-0.502756445835,0.142857142857,-0.874074209531,1
-0.918877997081,0.321204482732,-0.722445391639,-0.472862027728,-0.754205878803,-0.535642664156,-0.538793571701,-0.428571428571,-0.39265926008,1
-0.664566294494,0.0219669336886,-0.259326791991,0.00232300702969,-0.883630589675,-0.0662020377819,-0.731210766449,-0.714285714286,-0.943614529166,1
-0.536898071641,0.649574665095,-0.61094474131,-0.297559279601,-0.20082617526,-0.532834280183,-0.643154960253,-0.428571428571,-0.497770530093,1
-0.731681127883,0.441126678378,-0.261759464331,-0.0487016532188,-0.425356832513,-0.25232493725,-0.365421983614,-0.428571428571,-0.96445422518,1
0.100017403399,0.643743632619,-0.782211429785,-0.0640150118154,-0.682959692744,-0.494005871914,-0.768071436124,-0.142857142857,-0.742119325671,1
-0.512458553742,0.236513745134,-0.904071093282,-0.360583100101,-0.866274095911,0.0381425738001,-0.846246371326,-1.0,-0.901238702783,1
0.223357459715,0.483880446338,-0.148038930966,0.0621020452018,-0.162292459731,-0.704288611063,-0.57364769732,0.142857142857,-0.900234362312,1
-0.100119774465,0.551849986488,-0.470494620516,-0.486019232263,-0.770002505829,-0.450204736097,-0.66606189438,-0.428571428571,-0.900233155495,1
-0.137800891823,-0.0715419343233,0.496535160483,0.361795983039,-0.839577500334,-0.507331571099,-0.753680502263,-0.714285714286,-0.979885467306,1
-0.894978578294,-0.0915704299913,-0.394749296345,-0.0558811205346,-0.274385680946,0.264884546162,-0.173605448999,-0.142857142857,-0.894750214139,1
-0.937966407997,-0.450510152428,0.248815902179,0.242084636127,-0.604425814814,-0.748430271947,-0.554784049785,-0.142857142857,-0.943982139233,1
0.611246129117,0.65479885093,-0.818311954682,-0.194034267125,-0.267421534675,-0.620169610624,-0.893640104559,0.142857142857,-0.998836225508,1
-0.580230497023,0.537465260456,-0.544117829708,-0.326222171379,-0.351755360136,-0.421485567944,-0.779450648027,-0.142857142857,-0.848713908672,1
-0.296346883673,0.267567100803,0.179646337211,-0.275976358848,-0.447064920359,-0.69057929483,-0.765764827936,-0.142857142857,-0.946181229182,1
-0.952505137494,-0.799538286053,-0.676780688181,-0.219419797323,0.0475386727891,0.927873541576,-0.554316889381,-0.428571428571,-0.426568824819,1
-0.586870484525,0.316578834949,-0.443482880033,-0.140985898576,-0.172101671252,-0.1668748447,-0.948388496797,-0.428571428571,-0.922060598237,1
-0.777242512387,0.721801718572,-0.421729338485,-0.242517930909,-0.161543907144,-0.701952060895,0.938339790819,-0.714285714286,-0.533209937346,1
-0.494065098663,0.495655635941,-0.432053332273,-0.04482990542,-0.629523278411,-0.3974569886,-0.435763871011,-0.428571428571,-0.77945859914,1
-0.293976073551,0.630904623916,-0.455014002892,-0.151321480826,-0.596230373357,-0.69852664363,-0.159874597128,0.142857142857,-0.919241572763,1
-0.888479535364,0.473893041642,-0.25124031243,0.121342044858,-0.92626227723,-0.851571728302,-0.584628005652,-0.714285714286,-0.601320245105,1
-0.277759351004,0.660355859712,-0.601769609961,-0.208638749349,-0.876931028316,-0.53341036722,-0.590075137329,-0.142857142857,-0.911598729509,1
0.0096777073211,0.305269405736,-0.316376681727,0.0889538268021,-0.274862266756,-0.519341762919,-0.152514501216,0.142857142857,-0.783480453065,1
-0.814470619082,-0.612852733855,-0.603504054742,-0.102602728128,-0.394106788094,0.813138067403,-0.678665001535,-0.428571428571,-0.928137964333,1
-0.346098372381,0.802696069595,-0.746951369989,-0.206780343725,-0.642410131067,-0.883358033981,-0.505848509927,-0.428571428571,-0.299603830258,1
-0.928174757686,-0.908656198788,-0.433882764083,-0.0396272211766,-0.437557454376,0.968637943025,-0.63187497192,-0.428571428571,-0.812375891585,1
-0.543622835688,-0.104851072217,0.260052343847,0.353639323304,0.132605533212,-0.965196414289,0.437277902127,-1.0,-0.494790159803,1
-0.92941215509,-0.781952675669,-0.6789526997,-0.201071015108,-0.231237828216,0.937646822344,-0.868304497752,-0.428571428571,-0.918455230493,1
-0.989654232122,-0.621410501814,-0.695797507095,-0.311239973464,-0.766097530324,0.828756240645,-0.924456690751,-1.0,-0.70627261746,1
-0.27826100328,0.44410962202,-0.384277880961,-0.301449908557,-0.712704904589,-0.599768695299,-0.846114851341,-0.714285714286,-0.646075278972,1
-0.640900398222,-0.247322781517,-0.897228031185,-0.546611826162,-0.670429871087,0.550871265532,-0.737968783904,0.142857142857,-0.469980670636,1
-0.985510465266,1.0,-0.770567283703,-0.193018849619,-0.835221382896,-0.954633212004,-0.182997116474,-0.428571428571,-0.74845364336,1
-0.205502520679,-0.519464659961,-0.816813114452,-0.210561017709,-0.630657195796,0.721936268184,-0.54146912137,0.142857142857,-0.884346440273,1
-0.262767060875,0.899247958748,-0.550343503119,-0.126518489847,-0.688607542431,-0.986505221682,-0.542729420266,0.428571428571,-0.69183787149,1
-0.713432945828,0.614148434521,-0.494382373172,-0.253874669056,-0.938739923233,-0.981635335706,-0.553887550945,-0.714285714286,-0.812523324475,1
-0.650712519564,0.730529093617,-0.380665619847,-0.0337433344137,-0.404257387341,-0.988492472298,-0.167635310418,-0.428571428571,-0.957197228349,1
